stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
40_2_S11,Bến Đường Nguyễn Đức Thuận,,21.013650,105.949038,,
40_2_S12,Bến Đường Nguyễn Đức Thuận,,21.018650,105.942338,,
40_2_S13,Bến 197 Đường Nguyễn Đức Thuận,,21.021700,105.937339,,
40_2_S14,Bến Đường Nguyễn Văn Linh,,21.024116,105.931589,,
40_2_S15,Bến Phường Phúc Lợi,,21.027400,105.923605,,
40_2_S16,Bến Đường Nguyễn Văn Linh,,21.029150,105.918222,,
40_2_S17,Bến Đường Thạch Bàn,,21.027933,105.911206,,
40_2_S18,Bến Đường Thạch Bàn,,21.024516,105.906539,,
40_2_S19,Bến Đường Cổ Linh,,21.025230,105.901128,,
40_2_S20,Bến Đường Nguyễn Khoái,,21.006533,105.868223,,
40_2_S21,Bến Đường Nguyễn Khoái,,21.010883,105.864357,,
40_2_S22,Bến 1 Đường Trần Khánh Dư,,21.015250,105.862490,,
40_2_S23,Bến 1 Phố Trần Hưng Đạo,,21.017983,105.861857,,
40_2_S24,Bến Phố Trần Hưng Đạo (Bệnh viện Trung ương Quân đội 108),,21.018633,105.860707,,
40_2_S25,Bến Phố Lê Thánh Tông (Trường Đại học Khoa học Tự nhiên),,21.020816,105.858107,,
40_2_S26,Bến Phố Lê Thánh Tông,,21.023333,105.856907,,
40_2_S27,Bến Phố Hai Bà Trưng,,21.024283,105.853500,,
40_2_S28,Bến Phố Quang Trung (Viện Dược liệu),,21.025249,105.850238,,
40_2_S29,Bến Phố Tràng Thi (Bệnh viện Phụ sản Trung ương),,21.026433,105.846243,,
40_2_S30,Bến Đường Lê Duẩn (Cục Cảnh sát giao thông),,21.025799,105.841261,,
40_2_S31,Bến Đường Lê Duẩn,,21.023535,105.841270,,
40_2_S32,Bến 30 Phố Trần Bình Trọng,,21.017483,105.843691,,
41_1_S1,Bến 109 Đường Âu Cơ,,21.068465,105.826008,,
41_1_S2,Bến Đường Âu Cơ,,21.066249,105.827991,,
41_1_S3,Bến 113 Đường Âu Cơ,,21.063315,105.831841,,
41_1_S4,Bến 29 Đường Âu Cơ,,21.060732,105.832941,,
41_1_S5,Bến Đường Yên Phụ,,21.046516,105.844007,,
41_1_S6,Bến Đường Yên Phụ,,21.044162,105.846979,,
41_1_S7,Bến 28A Đường Điện Biên Phủ,,21.032233,105.839707,,
41_1_S8,Bến Phố Chu Văn An (Bệnh viện Đa khoa Xanh Pôn),,21.031252,105.835916,,
41_1_S9,Bến Phố Cát Linh,,21.027449,105.833691,,
41_1_S10,Bến Phố Tôn Đức Thắng (Vaccination Centre),,21.025033,105.832641,,
41_1_S11,Bến Phố Tôn Đức Thắng,,21.020243,105.830360,,
41_1_S12,Bến Ngõ Tiến Bộ,,21.019537,105.833231,,
41_1_S13,Bến Ngõ Trung Tiền,,21.019183,105.838374,,
41_1_S14,Bến Đường Lê Duẩn,,21.015845,105.841176,,
41_1_S15,Bến Ngõ 354 Đường Lê Duẩn,,21.010400,105.841124,,
41_1_S16,Bến Đường Giải Phóng,,21.005167,105.841041,,
41_1_S17,Bến Đường Giải Phóng,,21.001200,105.841024,,
41_1_S18,Bến Đường Giải Phóng,,20.993434,105.840924,,
41_1_S19,Bến Đường Giải Phóng,,20.984484,105.840757,,
41_1_S20,Bến Đường Giải Phóng,,20.980366,105.841629,,
41_2_S1,Bến Đường Giải Phóng,,20.980366,105.841629,,
41_2_S2,Bến Đường Giải Phóng,,20.984922,105.841010,,
41_2_S3,Bến Đường Giáp Bát,,20.989627,105.841102,,
41_2_S4,Bến Đường Giải Phóng,,20.993634,105.841124,,
41_2_S5,Bến Đường Giải Phóng,,21.001217,105.841291,,
41_2_S6,Bến Đường Giải Phóng,,21.005167,105.841360,,
41_2_S7,Bến Đường Lê Duẩn,,21.009635,105.841207,,
41_2_S8,Bến Đường Lê Duẩn,,21.014366,105.841291,,
41_2_S9,Bến 28 Phố Trần Bình Trọng,,21.018633,105.843741,,
41_2_S10,Bến 1B Phố Yết Kiêu,,21.020392,105.843341,,
41_2_S11,Bến Ngõ 98 Khâm Thiên,,21.019377,105.837823,,
41_2_S12,Bến Phố Khâm Thiên (Chùa Linh Ứng),,21.019613,105.833925,,
41_2_S13,Bến Phố Tôn Đức Thắng,,21.020210,105.830570,,
41_2_S14,Bến Phố Tôn Đức Thắng,,21.024203,105.832358,,
41_2_S15,Bến Ngõ Hàng Bột,,21.028866,105.834707,,
41_2_S16,Bến 41 Đường Điện Biên Phủ,,21.033633,105.837591,,
41_2_S17,Bến 46 Phố Hoè Nhai,,21.040134,105.845603,,
41_2_S18,Bến Phố Nguyễn Thiếp (Điểm trung chuyển Long Biên),,21.041516,105.849541,,
41_2_S19,Bến Đường Yên Phụ,,21.044316,105.846891,,
41_2_S20,Bến Đường Yên Phụ,,21.046716,105.843857,,
41_2_S21,Bến Đường Lê Duẩn,,21.050582,105.840441,,
41_2_S22,Bến Đường Âu Cơ,,21.061833,105.832449,,
41_2_S23,Bến Đường Âu Cơ,,21.063799,105.831791,,
41_2_S24,Bến Đường Âu Cơ,,21.066832,105.827658,,
41_2_S25,Bến 109 Đường Âu Cơ,,21.068465,105.826008,,
42_1_S1,Bến Đường Giải Phóng,,20.980101,105.841757,,
42_1_S2,Bến Phố Kim Đồng,,20.983801,105.844157,,
42_1_S3,Bến 145 Phố Tân Mai,,20.983884,105.848774,,
42_1_S4,Bến Phố Tân Mai,,20.983701,105.853274,,
42_1_S5,Bến Phường Tương Mai,,20.983801,105.862057,,
42_1_S6,Bến 411 Đường Tam Trinh,,20.985001,105.863674,,
42_1_S7,Bến Đường Tam Trinh mở rộng 6 làn xe,,20.989050,105.863207,,
42_1_S8,Bến Đường Tam Trinh mở rộng 6 làn xe,,20.994350,105.862640,,
42_1_S9,Bến Phố Kim Ngưu,,20.997700,105.861724,,
42_1_S10,Bến Ngõ E8 Phố Kim Ngưu (WinMart+),,21.002250,105.861307,,
42_1_S11,Bến 96 Phố Kim Ngưu,,21.005667,105.860924,,
42_1_S12,Bến 1 Phố Yec Xanh,,21.012617,105.858541,,
42_1_S13,Bến 6 Phố Trần Thánh Tông,,21.014750,105.859624,,
42_1_S14,Bến Phố Trần Thánh Tông,,21.017483,105.859090,,
42_1_S15,Bến Phố Trần Hưng Đạo (Bệnh viện Trung ương Quân đội 108),,21.018633,105.860707,,
42_1_S16,Bến Đường Trần Khánh Dư (Vietcombank),,21.022366,105.861324,,
42_1_S17,Bến Đường Trần Quang Khải,,21.028416,105.858174,,
42_1_S18,Bến Đường Trần Quang Khải,,21.032249,105.856273,,
42_1_S19,Bến Ngõ 133 Đường Nguyễn Văn Cừ,,21.042632,105.870607,,
42_1_S20,Bến Đường Nguyễn Văn Cừ,,21.045932,105.875823,,
42_1_S21,Bến Phố Ngô Gia Khảm,,21.047320,105.878690,,
42_1_S22,Bến Ngõ 451 Đường Nguyễn Văn Cừ,,21.048763,105.881605,,
42_1_S23,Bến Phường Bồ Đề,,21.052499,105.885840,,
42_1_S24,Bến 3 Đường Ngô Gia Tự,,21.056961,105.889538,,
42_1_S25,Bến Đường Ngô Gia Tự,,21.061499,105.893906,,
42_1_S26,Bến Phố Đức Giang,,21.067632,105.890573,,
42_1_S27,Bến Phố Đức Giang,,21.067515,105.884840,,
42_2_S1,Bến Phố Đức Giang,,21.067515,105.884840,,
42_2_S2,Bến Phố Đức Giang,,21.067915,105.890190,,
42_2_S3,Bến Đường Ngô Gia Tự,,21.061544,105.893709,,
42_2_S4,Bến 79 Đường Ngô Gia Tự,,21.058132,105.890261,,
42_2_S5,Bến Phường Bồ Đề,,21.052587,105.885594,,
42_2_S6,Bến Đường Nguyễn Văn Cừ,,21.049949,105.883307,,
42_2_S7,Bến Ngõ 307 Đường Nguyễn Văn Cừ,,21.045799,105.875123,,
42_2_S8,Bến Ngõ 133 Đường Nguyễn Văn Cừ,,21.042601,105.870286,,
42_2_S9,Bến Đường Trần Quang Khải,,21.032383,105.855940,,
42_2_S10,Bến Đường Trần Quang Khải,,21.025533,105.859457,,
42_2_S11,Bến Đường Trần Khánh Dư (Vietcombank),,21.022483,105.861024,,
42_2_S12,Bến Phố Trần Hưng Đạo (Bệnh viện Trung ương Quân đội 108),,21.018850,105.860407,,
42_2_S13,Bến Phố Tăng Bạt Hổ,,21.016683,105.858340,,
42_2_S14,Bến Phố Tăng Bạt Hổ (Trường Đại học Y Hà Nội),,21.014150,105.859057,,
42_2_S15,Bến Phố Lò Đúc,,21.011837,105.859044,,
42_2_S16,Bến Ngõ 84 Phố Kim Ngưu,,21.006967,105.860724,,
42_2_S17,Bến Ngõ E8 Phố Kim Ngưu (WinMart+),,21.002369,105.861169,,
42_2_S18,Bến Phố Kim Ngưu,,20.997784,105.861640,,
42_2_S19,Bến Đường Tam Trinh,,20.992434,105.862240,,
42_2_S20,Bến 287 Đường Tam Trinh,,20.987834,105.863224,,
42_2_S21,Bến Cầu Kim Ngưu S8,,20.984484,105.863607,,
42_2_S22,Bến Đền Lừ 1,,20.984017,105.861557,,
42_2_S23,Bến Phố Tân Mai,,20.983934,105.853124,,
42_2_S24,Bến 145 Phố Tân Mai,,20.984067,105.848691,,
42_2_S25,Bến Phố Kim Đồng,,20.984034,105.844174,,
42_2_S26,Bến Đường Giải Phóng,,20.980101,105.841757,,
43_1_S1,Bến 30 Phố Trần Bình Trọng,,21.017483,105.843691,,
43_1_S2,Bến Phố Trần Nhân Tông,,21.017455,105.844802,,
43_1_S3,Bến 53 Phố Quang Trung,,21.018466,105.847207,,
43_1_S4,Bến Phố Quang Trung,,21.022159,105.848800,,
43_1_S5,Bến Phố Trần Hưng Đạo,,21.019700,105.857274,,
43_1_S6,Bến Phố Trần Hưng Đạo (Bệnh viện Trung ương Quân đội 108),,21.018633,105.860707,,
43_1_S7,Bến Đường Trần Khánh Dư (Vietcombank),,21.022366,105.861324,,
43_1_S8,Bến Đường Trần Quang Khải,,21.028416,105.858174,,
43_1_S9,Bến Đường Trần Quang Khải,,21.032249,105.856273,,
43_1_S10,Bến Ngõ 133 Đường Nguyễn Văn Cừ,,21.042632,105.870607,,
43_1_S11,Bến Đường Nguyễn Văn Cừ,,21.045932,105.875823,,
43_1_S12,Bến Phố Ngô Gia Khảm,,21.047320,105.878690,,
43_1_S13,Bến Ngõ 451 Đường Nguyễn Văn Cừ,,21.048763,105.881605,,
43_1_S14,Bến Phường Bồ Đề,,21.052499,105.885840,,
43_1_S15,Bến 3 Đường Ngô Gia Tự,,21.056961,105.889538,,
43_1_S16,Bến Đường Ngô Gia Tự,,21.061499,105.893906,,
43_1_S17,Bến Đường Ngô Gia Tự,,21.064765,105.897089,,
43_1_S18,Bến Đường Ngô Gia Tự,,21.068665,105.900823,,
43_1_S19,Bến Đường Ngô Gia Tự,,21.074795,105.906880,,
43_1_S20,Bến Cầu Đuống,,21.079807,105.911401,,
43_1_S21,Bến Đường Thiên Đức,,21.080598,105.906256,,
43_1_S22,Bến Đường Yên Thường,,21.088215,105.902806,,
43_1_S23,Bến Quốc lộ 3,,21.093131,105.894306,,
43_1_S24,Bến Quốc lộ 3,,21.100883,105.884099,,
43_1_S25,Bến Quốc lộ 3,,21.102981,105.872257,,
43_1_S26,Bến Xã Đông Anh,,21.103181,105.864823,,
43_1_S27,Bến Quốc lộ 3,,21.104588,105.856999,,
43_1_S28,Bến Quốc lộ 3,,21.109981,105.849290,,
43_1_S29,Bến Quốc lộ 3,,21.120731,105.844990,,
43_1_S30,Bến Quốc lộ 3,,21.127530,105.843724,,
43_1_S31,Bến Xã Phúc Thịnh,,21.133114,105.843474,,
43_1_S32,Bến Quốc lộ 3,,21.139980,105.844457,,
43_1_S33,Bến Đường Cao Lỗ,,21.141130,105.846690,,
43_1_S34,Bến Đường Cao Lỗ,,21.140200,105.851508,,
43_1_S35,Bến Xã Đông Anh,,21.138097,105.858874,,
43_1_S36,Bến Đường Cổ Loa,,21.137630,105.860890,,
43_2_S1,Bến Đường Cổ Loa,,21.137630,105.860890,,
43_2_S2,Bến Xã Đông Anh,,21.138247,105.858890,,
43_2_S3,Bến Đường Cao Lỗ,,21.139644,105.854251,,
43_2_S4,Bến Đường Cao Lỗ,,21.141213,105.846991,,
43_2_S5,Bến Quốc lộ 3,,21.140230,105.844424,,
43_2_S6,Bến Xã Phúc Thịnh,,21.134080,105.843441,,
43_2_S7,Bến Quốc lộ 3,,21.128014,105.843424,,
43_2_S8,Bến Quốc lộ 3,,21.121281,105.844807,,
43_2_S9,Bến Quốc lộ 3,,21.108997,105.849924,,
43_2_S10,Bến Quốc lộ 3,,21.104264,105.857357,,
43_2_S11,Bến Quốc lộ 3,,21.103048,105.866957,,
43_2_S12,Bến Quốc lộ 3,,21.102914,105.871707,,
43_2_S13,Bến Đường dẫn Cầu Tứ Liên,,21.100264,105.886073,,
43_2_S14,Bến Quốc lộ 3,,21.093215,105.893973,,
43_2_S15,Bến Quốc lộ 3,,21.087681,105.903106,,
43_2_S16,Bến Đường Thiên Đức,,21.079915,105.907056,,
43_2_S17,Bến Đường Ngô Gia Tự,,21.074798,105.906522,,
43_2_S18,Bến Ngõ 725 Đường Ngô Gia Tự,,21.068516,105.900289,,
43_2_S19,Bến Đường Ngô Gia Tự,,21.065179,105.897186,,
43_2_S20,Bến Đường Ngô Gia Tự,,21.061544,105.893709,,
43_2_S21,Bến 79 Đường Ngô Gia Tự,,21.058132,105.890261,,
43_2_S22,Bến Phường Bồ Đề,,21.052587,105.885594,,
43_2_S23,Bến Đường Nguyễn Văn Cừ,,21.049782,105.883057,,
43_2_S24,Bến Ngõ 307 Đường Nguyễn Văn Cừ,,21.045799,105.875123,,
43_2_S25,Bến Ngõ 133 Đường Nguyễn Văn Cừ,,21.042601,105.870286,,
43_2_S26,Bến Đường Trần Quang Khải,,21.032383,105.855940,,
43_2_S27,Bến Đường Trần Quang Khải,,21.025533,105.859457,,
43_2_S28,Bến Đường Trần Khánh Dư (Vietcombank),,21.022483,105.861024,,
43_2_S29,Bến Phố Trần Hưng Đạo (Bệnh viện Trung ương Quân đội 108),,21.018850,105.860407,,
43_2_S30,Bến Phố Trần Hưng Đạo,,21.019750,105.857274,,
43_2_S31,Bến Phố Trần Hưng Đạo (HDBank),,21.020598,105.854340,,
43_2_S32,Bến Phố Trần Hưng Đạo (Thư viện Hà Nội),,21.021752,105.850613,,
43_2_S33,Bến Phố Trần Hưng Đạo,,21.023100,105.845857,,
43_2_S34,Bến 30 Phố Trần Bình Trọng,,21.017483,105.843691,,
44_1_S1,Bến Phố Tràng Tiền,,21.024983,105.859890,,
44_1_S2,Bến Đường Trần Khánh Dư (Vietcombank),,21.022483,105.861024,,
44_1_S3,Bến Phố Trần Hưng Đạo (Bệnh viện Trung ương Quân đội 108),,21.018850,105.860407,,
44_1_S4,Bến Phố Tăng Bạt Hổ,,21.016683,105.858340,,
44_1_S5,Bến Phố Lò Đúc,,21.011837,105.859044,,
44_1_S6,Bến Ngõ 354,,21.009523,105.858055,,
44_1_S7,Bến 139 Phố Nguyễn Đình Chiểu,,21.008433,105.845941,,
44_1_S8,Bến Ngõ 46A Phố Phạm Ngọc Thạch,,21.009983,105.835274,,
44_1_S9,Bến 4 Phố Đặng Văn Ngữ,,21.008100,105.833008,,
44_1_S10,Bến 10 Phố Chùa Bộc,,21.007735,105.828567,,
44_1_S11,Bến Phố Tây Sơn (Trường Trung cấp Nghiệp vụ và Dạy nghề Công đoàn Hà Nội),,21.007383,105.822975,,
44_1_S12,Bến Đường Nguyễn Trãi,,21.000167,105.815075,,
44_1_S13,Bến 4 Phố Chính Kinh,,20.998051,105.811872,,
44_1_S14,Bến Đường Nguyễn Trãi,,20.996184,105.809091,,
44_1_S15,Bến 90 Đường Nguyễn Tuân,,20.995817,105.805358,,
44_1_S16,Bến 204 Đường Nguyễn Tuân,,21.000533,105.801675,,
44_1_S17,Bến Phố Hoàng Minh Giám,,21.003117,105.799625,,
44_1_S18,Bến Phường Yên Hòa,,21.006950,105.796608,,
44_1_S19,Bến Phố Nguyễn Chánh,,21.010953,105.793188,,
44_1_S20,Bến Phố Nguyễn Chánh,,21.015270,105.789719,,
44_1_S21,Bến 148 Phố Nguyễn Chánh,,21.019010,105.786802,,
44_1_S22,Bến Đường Phạm Hùng,,21.019100,105.781359,,
44_1_S23,Bến Đường cao tốc Vành đai 3,,21.023150,105.778875,,
44_1_S24,Bến Đường Phạm Hùng,,21.027766,105.779302,,
44_1_S25,Bến 20 Đường Phạm Hùng,,21.028349,105.778342,,
44_2_S1,Bến 20 Đường Phạm Hùng,,21.028349,105.778342,,
44_2_S2,Bến Đường cao tốc Vành đai 3,,21.023233,105.778409,,
44_2_S3,Bến Đường Phạm Hùng,,21.018858,105.781103,,
44_2_S4,Bến 148 Phố Nguyễn Chánh,,21.018850,105.786775,,
44_2_S5,Bến Phố Nguyễn Chánh,,21.015350,105.789592,,
44_2_S6,Bến Phố Nguyễn Chánh,,21.010933,105.793142,,
44_2_S7,Bến Phường Yên Hòa,,21.006656,105.796721,,
44_2_S8,"Bến Phố Hoàng Minh Giám, Phường Thanh Xuân",,21.003486,105.799278,,
44_2_S9,Bến Phường Yên Hòa,,21.003150,105.801292,,
44_2_S10,Bến Phố Hoàng Đạo Thúy,,21.004333,105.806342,,
44_2_S11,Bến 134 Đường Vũ Trọng Phụng,,21.001667,105.806708,,
44_2_S12,Bến 54A2 Đường Vũ Trọng Phụng,,20.998867,105.808791,,
44_2_S13,Bến Đường Nguyễn Trãi,,20.995634,105.808925,,
44_2_S14,Bến Đường Nguyễn Trãi,,20.998800,105.813641,,
44_2_S15,Bến Đường Nguyễn Trãi,,21.000988,105.816973,,
44_2_S16,Bến Phố Tây Sơn,,21.007867,105.823491,,
44_2_S17,Bến 102 Phố Chùa Bộc,,21.008983,105.825458,,
44_2_S18,Bến 10 Phố Chùa Bộc,,21.007162,105.829325,,
44_2_S19,Bến 4 Phố Đặng Văn Ngữ,,21.007933,105.832858,,
44_2_S20,Bến Ngõ 46B Phạm Ngọc Thạch,,21.009346,105.834632,,
44_2_S21,Bến 139 Phố Nguyễn Đình Chiểu,,21.008150,105.846007,,
44_2_S22,Bến Đường Trần Khát Chân,,21.009233,105.859057,,
44_2_S23,Bến 1 Phố Yec Xanh,,21.012617,105.858541,,
44_2_S24,Bến 6 Phố Trần Thánh Tông,,21.014750,105.859624,,
44_2_S25,Bến Phố Trần Thánh Tông,,21.017483,105.859090,,
44_2_S26,Bến Phố Trần Hưng Đạo (Bệnh viện Trung ương Quân đội 108),,21.018633,105.860707,,
44_2_S27,Bến Đường Trần Khánh Dư (Vietcombank),,21.022366,105.861324,,
44_2_S28,Bến Phố Tràng Tiền,,21.024983,105.859890,,
45_1_S1,Bến Đường Số 1 Times City - 458 Minh Khai,,20.993584,105.867390,,
45_1_S2,Bến 684 Phố Minh Khai,,21.001150,105.870457,,
45_1_S3,Bến Đường Nguyễn Khoái,,21.006533,105.868223,,
45_1_S4,Bến Đường Nguyễn Khoái,,21.010883,105.864357,,
45_1_S5,Bến 1 Đường Trần Khánh Dư,,21.015250,105.862490,,
45_1_S6,Bến 1 Phố Trần Hưng Đạo,,21.017983,105.861857,,
45_1_S7,Bến Phố Trần Hưng Đạo (Bệnh viện Trung ương Quân đội 108),,21.018850,105.860407,,
45_1_S8,Bến Phố Lê Thánh Tông (Trường Đại học Khoa học Tự nhiên),,21.020816,105.858107,,
45_1_S9,Bến 35 Phố Ngô Quyền,,21.022283,105.854707,,
45_1_S10,"Bến 36 Phố Lý Thường Kiệt, Phường Cửa Nam",,21.023233,105.851691,,
45_1_S11,Bến Phố Tràng Thi,,21.026698,105.849507,,
45_1_S12,Bến Phố Tràng Thi (Bệnh viện Răng Hàm Mặt Trung ương Hà Nội),,21.027633,105.846491,,
45_1_S13,Bến Đường Điện Biên Phủ,,21.029699,105.842224,,
45_1_S14,Bến 28A Đường Điện Biên Phủ,,21.032233,105.839707,,
45_1_S15,Bến Đường Bắc Sơn,,21.035666,105.839174,,
45_1_S16,Bến Đường Hoàng Diệu,,21.038717,105.839747,,
45_1_S17,Bến 11 Phố Nguyễn Biểu,,21.042199,105.839991,,
45_1_S18,Bến Ngõ 192 Quán Thánh,,21.043094,105.837740,,
45_1_S19,Bến 10 Đường Thụy Khuê,,21.042652,105.831169,,
45_1_S20,Bến Đường Thụy Khuê,,21.041697,105.826399,,
45_1_S21,Bến 140 Đường Thụy Khuê,,21.043244,105.823427,,
45_1_S22,Bến 260 Ngõ 256 Đường Thụy Khuê,,21.043615,105.817532,,
45_1_S23,Bến 390 Đường Thụy Khuê,,21.046932,105.811841,,
45_1_S24,Bến Ngõ 530 Đường Thụy Khuê,,21.048566,105.808612,,
45_1_S25,Bến 18 Đường Hoàng Quốc Việt,,21.046599,105.801542,,
45_1_S26,"Bến Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046599,105.796708,,
45_1_S27,"Bến Ngõ 120 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046599,105.791942,,
45_1_S28,"Bến Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046507,105.787346,,
45_1_S29,"Bến 236 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046539,105.784658,,
45_1_S30,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.050987,105.781505,,
45_1_S31,"Bến Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.057715,105.782609,,
45_1_S32,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062449,105.783859,,
45_1_S33,Bến Phố Đỗ Nhuận,,21.067531,105.786909,,
45_2_S1,Bến Phố Đỗ Nhuận,,21.067531,105.786909,,
45_2_S2,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062445,105.783595,,
45_2_S3,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.054982,105.781759,,
45_2_S4,"Bến 234 Đường Phạm Văn Đồng, Phường Phú Diễn",,21.051844,105.781396,,
45_2_S5,"Bến 238 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046266,105.783592,,
45_2_S6,"Bến Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046282,105.786909,,
45_2_S7,"Bến Ngõ 120 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046249,105.792042,,
45_2_S8,"Bến 98 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046280,105.796187,,
45_2_S9,Bến 18 Đường Hoàng Quốc Việt,,21.046332,105.800975,,
45_2_S10,Bến Đường Lạc Long Quân,,21.047832,105.806292,,
45_2_S11,Bến Ngõ 576 Đường Hoàng Hoa Thám,,21.046532,105.810658,,
45_2_S12,Bến Đường Hoàng Hoa Thám,,21.043516,105.813975,,
45_2_S13,Bến Ngõ 190 Hoàng Hoa Thám,,21.042316,105.819491,,
45_2_S14,Bến Ngõ 105 Đường Thụy Khuê,,21.041049,105.824291,,
45_2_S15,Bến Dốc Lapho,,21.040149,105.828874,,
45_2_S16,Bến 17 Đường Thụy Khuê,,21.042132,105.832858,,
45_2_S17,Bến 6B-6C Đường Hoàng Diệu,,21.039366,105.839524,,
45_2_S18,Bến 34 Đường Hoàng Diệu,,21.034399,105.838768,,
45_2_S19,Bến Đường Hoàng Diệu,,21.029783,105.838791,,
45_2_S20,Bến Phố Nguyễn Thái Học,,21.028611,105.842824,,
45_2_S21,Bến Phố 19 Tháng 12,,21.024350,105.847808,,
45_2_S22,Bến 35 Phố Ngô Quyền,,21.022283,105.854707,,
45_2_S23,Bến Phố Lê Thánh Tông,,21.021466,105.857540,,
45_2_S24,Bến Phố Trần Hưng Đạo (Bệnh viện Trung ương Quân đội 108),,21.018633,105.860707,,
45_2_S25,Bến 1 Phố Trần Hưng Đạo,,21.018266,105.861707,,
45_2_S26,Bến 1 Đường Trần Khánh Dư,,21.015666,105.862340,,
45_2_S27,Bến Đường Nguyễn Khoái,,21.009883,105.864823,,
45_2_S28,Bến Đường Nguyễn Khoái,,21.006400,105.868157,,
45_2_S29,Bến 684 Phố Minh Khai,,21.001267,105.870307,,
45_2_S30,Bến Đường Số 1 Times City - 458 Minh Khai,,20.993584,105.867390,,
46_1_S1,Bến 20 Đường Phạm Hùng,,21.028349,105.778342,,
46_1_S2,Bến Đường cao tốc Vành đai 3,,21.023233,105.778409,,
46_1_S3,Bến Đường cao tốc Vành đai 3,,21.023150,105.778875,,
46_1_S4,Bến Đường Phạm Hùng,,21.027766,105.779109,,
46_1_S5,Bến Đường Phạm Văn Đồng,,21.034649,105.780275,,
46_1_S6,Bến Cầu vượt Mai Dịch,,21.038882,105.780909,,
46_1_S7,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.050987,105.781505,,
46_1_S8,"Bến Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.057715,105.782609,,
46_1_S9,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062449,105.783859,,
46_1_S10,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.070398,105.785392,,
46_1_S11,Bến Phường Đông Ngạc,,21.077432,105.786642,,
46_1_S12,Bến Xã Vĩnh Thanh,,21.116072,105.790884,,
46_1_S13,Bến Đường Bắc Thăng Long - Hải Bối,,21.118675,105.802533,,
46_1_S14,Bến Xã Vĩnh Thanh,,21.122273,105.814183,,
46_1_S15,Bến Đường Hoàng Sa,,21.124652,105.820162,,
46_1_S16,Bến Quốc lộ 3,,21.121281,105.844807,,
46_1_S17,Bến Quốc lộ 3,,21.108997,105.849924,,
46_1_S18,Bến Quốc lộ 3,,21.104264,105.857357,,
46_1_S19,Bến Quốc lộ 3,,21.103048,105.866957,,
46_1_S20,Bến Quốc lộ 3,,21.102914,105.871707,,
46_1_S21,Bến Đường Cổ Loa,,21.103802,105.874548,,
46_1_S22,Bến Đường Cổ Loa,,21.109110,105.877156,,
46_1_S23,Bến Đường Cổ Loa,,21.114064,105.876410,,
46_1_S24,Bến Đường Cổ Loa,,21.120082,105.873376,,
46_1_S25,Bến Đường Cổ Loa,,21.126631,105.868294,,
46_1_S26,Bến Đường Cổ Loa,,21.130514,105.865139,,
46_1_S27,Bến Đường Cổ Loa,,21.137630,105.860890,,
46_2_S1,Bến Đường Cổ Loa,,21.137630,105.860890,,
46_2_S2,Bến Đường Cổ Loa,,21.130311,105.864954,,
46_2_S3,Bến Đường Cổ Loa,,21.126099,105.868385,,
46_2_S4,Bến Đường Cổ Loa,,21.120121,105.873168,,
46_2_S5,Bến Đường Cổ Loa,,21.113504,105.876319,,
46_2_S6,Bến Đường Cổ Loa,,21.109252,105.877047,,
46_2_S7,Bến Đường Cổ Loa,,21.103859,105.874159,,
46_2_S8,Bến Quốc lộ 3,,21.102981,105.872257,,
46_2_S9,Bến Xã Đông Anh,,21.103181,105.864823,,
46_2_S10,Bến Quốc lộ 3,,21.104588,105.856999,,
46_2_S11,Bến Quốc lộ 3,,21.109981,105.849290,,
46_2_S12,Bến Quốc lộ 3,,21.120731,105.844990,,
46_2_S13,Bến Đường Võ Nguyên Giáp,,21.125035,105.831450,,
46_2_S14,Bến Đường Hoàng Sa,,21.125066,105.820020,,
46_2_S15,Bến Đường Phương Trạch,,21.122629,105.814641,,
46_2_S16,Bến Đường Bắc Thăng Long - Hải Bối,,21.119198,105.803134,,
46_2_S17,Bến Xã Vĩnh Thanh,,21.116331,105.791083,,
46_2_S18,Bến Phường Đông Ngạc,,21.077215,105.786242,,
46_2_S19,"Bến 166 Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.071415,105.785342,,
46_2_S20,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062445,105.783595,,
46_2_S21,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.054982,105.781759,,
